85,1,0.2
85,2,0.108
85,3,0.06787
85,4,0.04758
85,5,0.03963
85,6,0.03514
85,7,0.03168
85,8,0.02837
85,9,0.02568
85,10,0.02359
85,11,0.02153
85,12,0.0199
85,13,0.019
85,14,0.0175
85,15,0.016
85,16,0.015
85,17,0.0145
85,18,0.0135
85,19,0.0125
85,20,0.0119
85,21,0.01097
85,22,0.0102
85,23,0.00951
85,24,0.00888
85,25,0.00833
85,26,0.00786
85,27,0.0075
85,28,0.00719
85,29,0.00688
85,30,0.00657
85,31,0.00627
85,32,0.00596
85,33,0.00565
85,34,0.00538
85,35,0.00515
85,36,0.00493
85,37,0.00472
85,38,0.00451
85,39,0.00431
85,40,0.0041
85,41,0.0039
85,42,0.00369
85,43,0.00349
85,44,0.00329
85,45,0.00308
85,46,0.0029
85,47,0.00271
85,48,0.00254
85,49,0.00244
85,50,0.00234
85,51,0.002315
85,52,0.00229
85,53,0.002265
85,54,0.00224
85,55,0.002215
85,56,0.00219
85,57,0.002165
85,58,0.00214
85,59,0.002115
85,60,0.00209
85,61,0.002065
85,62,0.00204
85,63,0.002015
85,64,0.00199
85,65,0.001965
85,66,0.00194
85,67,0.001915
85,68,0.00189
85,69,0.001865
85,70,0.00184
85,71,0.001815
85,72,0.00179
85,73,0.001765
85,74,0.00174
85,75,0.001715
85,76,0.00169
85,77,0.001665
85,78,0.00164
85,79,0.001615
85,80,0.00159
85,81,0.001565
85,82,0.00154
85,83,0.001515
85,84,0.00149
85,85,0.001195
84,1,0.2
84,2,0.108
84,3,0.06787
84,4,0.04758
84,5,0.03963
84,6,0.03514
84,7,0.03168
84,8,0.02837
84,9,0.02568
84,10,0.02359
84,11,0.02153
84,12,0.0199
84,13,0.019
84,14,0.0175
84,15,0.016
84,16,0.015
84,17,0.0145
84,18,0.0135
84,19,0.0125
84,20,0.0119
84,21,0.01097
84,22,0.0102
84,23,0.00951
84,24,0.00888
84,25,0.00833
84,26,0.00786
84,27,0.0075
84,28,0.00719
84,29,0.00688
84,30,0.00657
84,31,0.00627
84,32,0.00596
84,33,0.00565
84,34,0.00538
84,35,0.00515
84,36,0.00493
84,37,0.00472
84,38,0.00451
84,39,0.00431
84,40,0.0041
84,41,0.0039
84,42,0.00369
84,43,0.00349
84,44,0.00329
84,45,0.00308
84,46,0.0029
84,47,0.00271
84,48,0.00254
84,49,0.00244
84,50,0.00234
84,51,0.002315
84,52,0.00229
84,53,0.002265
84,54,0.00224
84,55,0.002215
84,56,0.00219
84,57,0.002165
84,58,0.00214
84,59,0.002115
84,60,0.00209
84,61,0.002065
84,62,0.002045
84,63,0.002025
84,64,0.002005
84,65,0.001985
84,66,0.001965
84,67,0.001945
84,68,0.001925
84,69,0.001905
84,70,0.001885
84,71,0.001865
84,72,0.001845
84,73,0.001825
84,74,0.001805
84,75,0.001785
84,76,0.001765
84,77,0.001745
84,78,0.001725
84,79,0.001705
84,80,0.001685
84,81,0.001665
84,82,0.001645
84,83,0.001625
84,84,0.00142
83,1,0.2
83,2,0.108
83,3,0.06787
83,4,0.04758
83,5,0.03963
83,6,0.03514
83,7,0.03168
83,8,0.02837
83,9,0.02568
83,10,0.02359
83,11,0.02153
83,12,0.0199
83,13,0.019
83,14,0.0175
83,15,0.016
83,16,0.015
83,17,0.0145
83,18,0.0135
83,19,0.0125
83,20,0.0119
83,21,0.01097
83,22,0.0102
83,23,0.00951
83,24,0.00888
83,25,0.00833
83,26,0.00786
83,27,0.0075
83,28,0.00719
83,29,0.00688
83,30,0.00657
83,31,0.00627
83,32,0.00596
83,33,0.00565
83,34,0.00538
83,35,0.00515
83,36,0.00493
83,37,0.00472
83,38,0.00451
83,39,0.00431
83,40,0.0041
83,41,0.0039
83,42,0.00369
83,43,0.00349
83,44,0.00329
83,45,0.00308
83,46,0.0029
83,47,0.00271
83,48,0.00254
83,49,0.00244
83,50,0.00234
83,51,0.00232
83,52,0.0023
83,53,0.00228
83,54,0.00226
83,55,0.00224
83,56,0.00222
83,57,0.0022
83,58,0.00218
83,59,0.00216
83,60,0.00214
83,61,0.00212
83,62,0.0021
83,63,0.00208
83,64,0.00206
83,65,0.00204
83,66,0.00202
83,67,0.002
83,68,0.00198
83,69,0.00196
83,70,0.00194
83,71,0.00192
83,72,0.0019
83,73,0.00188
83,74,0.00186
83,75,0.00184
83,76,0.00182
83,77,0.0018
83,78,0.00178
83,79,0.00176
83,80,0.00174
83,81,0.00172
83,82,0.0017
83,83,0.00156
82,1,0.2
82,2,0.108
82,3,0.06787
82,4,0.04758
82,5,0.03963
82,6,0.03514
82,7,0.03168
82,8,0.02837
82,9,0.02568
82,10,0.02359
82,11,0.02153
82,12,0.0199
82,13,0.019
82,14,0.0175
82,15,0.016
82,16,0.015
82,17,0.0145
82,18,0.0135
82,19,0.0125
82,20,0.0119
82,21,0.01097
82,22,0.0102
82,23,0.00951
82,24,0.00888
82,25,0.00833
82,26,0.00786
82,27,0.0075
82,28,0.00719
82,29,0.00688
82,30,0.00657
82,31,0.00627
82,32,0.00596
82,33,0.00565
82,34,0.00538
82,35,0.00515
82,36,0.00493
82,37,0.00472
82,38,0.00451
82,39,0.00431
82,40,0.0041
82,41,0.0039
82,42,0.00369
82,43,0.00349
82,44,0.00329
82,45,0.00308
82,46,0.0029
82,47,0.00271
82,48,0.00254
82,49,0.00244
82,50,0.00234
82,51,0.002315
82,52,0.00229
82,53,0.002268
82,54,0.002248
82,55,0.002228
82,56,0.002208
82,57,0.002188
82,58,0.002168
82,59,0.002148
82,60,0.002128
82,61,0.002108
82,62,0.002088
82,63,0.002068
82,64,0.002058
82,65,0.002048
82,66,0.002038
82,67,0.002028
82,68,0.002018
82,69,0.002008
82,70,0.001998
82,71,0.001988
82,72,0.00198
82,73,0.001972
82,74,0.001964
82,75,0.001956
82,76,0.001948
82,77,0.00194
82,78,0.001932
82,79,0.001924
82,80,0.001916
82,81,0.001908
82,82,0.0018
81,1,0.2
81,2,0.108
81,3,0.06787
81,4,0.04758
81,5,0.03963
81,6,0.03514
81,7,0.03168
81,8,0.02837
81,9,0.02568
81,10,0.02359
81,11,0.02153
81,12,0.0199
81,13,0.019
81,14,0.0175
81,15,0.016
81,16,0.015
81,17,0.0145
81,18,0.01436
81,19,0.0125
81,20,0.0119
81,21,0.01097
81,22,0.0102
81,23,0.00951
81,24,0.00888
81,25,0.00833
81,26,0.00786
81,27,0.0075
81,28,0.00719
81,29,0.00688
81,30,0.00657
81,31,0.00627
81,32,0.00596
81,33,0.00565
81,34,0.00538
81,35,0.00515
81,36,0.00493
81,37,0.00472
81,38,0.00451
81,39,0.00431
81,40,0.0041
81,41,0.0039
81,42,0.00369
81,43,0.00349
81,44,0.00329
81,45,0.00308
81,46,0.0029
81,47,0.00271
81,48,0.00254
81,49,0.00244
81,50,0.00234
81,51,0.002315
81,52,0.00229
81,53,0.002268
81,54,0.002248
81,55,0.002228
81,56,0.002208
81,57,0.002188
81,58,0.002168
81,59,0.002158
81,60,0.002148
81,61,0.002138
81,62,0.002128
81,63,0.002118
81,64,0.002108
81,65,0.002098
81,66,0.002088
81,67,0.002078
81,68,0.002068
81,69,0.002058
81,70,0.002048
81,71,0.002038
81,72,0.002028
81,73,0.002018
81,74,0.002008
81,75,0.001998
81,76,0.001988
81,77,0.001978
81,78,0.001968
81,79,0.001958
81,80,0.001948
81,81,0.001938
80,1,0.2
80,2,0.108
80,3,0.06787
80,4,0.04758
80,5,0.03963
80,6,0.03514
80,7,0.03168
80,8,0.02837
80,9,0.02568
80,10,0.02359
80,11,0.02181
80,12,0.02018
80,13,0.01928
80,14,0.01778
80,15,0.01628
80,16,0.01528
80,17,0.01478
80,18,0.01378
80,19,0.01278
80,20,0.01218
80,21,0.01097
80,22,0.0102
80,23,0.00951
80,24,0.00888
80,25,0.00833
80,26,0.00786
80,27,0.0075
80,28,0.00719
80,29,0.00688
80,30,0.00657
80,31,0.00627
80,32,0.00596
80,33,0.00565
80,34,0.00538
80,35,0.00515
80,36,0.00493
80,37,0.00472
80,38,0.00451
80,39,0.00431
80,40,0.0041
80,41,0.0039
80,42,0.00369
80,43,0.00349
80,44,0.00329
80,45,0.00308
80,46,0.0029
80,47,0.00271
80,48,0.00254
80,49,0.00244
80,50,0.00234
80,51,0.002315
80,52,0.00229
80,53,0.002268
80,54,0.002248
80,55,0.002228
80,56,0.002208
80,57,0.002188
80,58,0.002168
80,59,0.002158
80,60,0.002148
80,61,0.002138
80,62,0.002128
80,63,0.002118
80,64,0.002108
80,65,0.002098
80,66,0.002088
80,67,0.002078
80,68,0.002068
80,69,0.002058
80,70,0.002048
80,71,0.002038
80,72,0.002028
80,73,0.002018
80,74,0.002008
80,75,0.001998
80,76,0.001988
80,77,0.001978
80,78,0.001968
80,79,0.001958
80,80,0.001948
79,1,0.2
79,2,0.108
79,3,0.06787
79,4,0.04758
79,5,0.03963
79,6,0.03514
79,7,0.03168
79,8,0.02837
79,9,0.02568
79,10,0.02359
79,11,0.022005
79,12,0.020375
79,13,0.019475
79,14,0.017975
79,15,0.016475
79,16,0.015475
79,17,0.014975
79,18,0.013975
79,19,0.012975
79,20,0.012375
79,21,0.01097
79,22,0.0102
79,23,0.00951
79,24,0.00888
79,25,0.00833
79,26,0.00786
79,27,0.0075
79,28,0.00719
79,29,0.00688
79,30,0.00657
79,31,0.00627
79,32,0.00596
79,33,0.00565
79,34,0.00538
79,35,0.00515
79,36,0.00493
79,37,0.00472
79,38,0.00451
79,39,0.00431
79,40,0.0041
79,41,0.0039
79,42,0.00369
79,43,0.00349
79,44,0.00329
79,45,0.00308
79,46,0.0029
79,47,0.00271
79,48,0.00254
79,49,0.00244
79,50,0.00234
79,51,0.002315
79,52,0.00229
79,53,0.002268
79,54,0.002248
79,55,0.002228
79,56,0.002208
79,57,0.002188
79,58,0.002168
79,59,0.002158
79,60,0.002148
79,61,0.002138
79,62,0.002128
79,63,0.002118
79,64,0.002108
79,65,0.002098
79,66,0.002088
79,67,0.002078
79,68,0.002068
79,69,0.002058
79,70,0.002048
79,71,0.002038
79,72,0.002028
79,73,0.002018
79,74,0.002008
79,75,0.001998
79,76,0.001988
79,77,0.001978
79,78,0.001968
79,79,0.001958
78,1,0.2
78,2,0.108
78,3,0.06787
78,4,0.04758
78,5,0.03963
78,6,0.03514
78,7,0.03168
78,8,0.02837
78,9,0.02568
78,10,0.02359
78,11,0.022201
78,12,0.020571
78,13,0.019671
78,14,0.018171
78,15,0.016671
78,16,0.015671
78,17,0.015171
78,18,0.014171
78,19,0.013171
78,20,0.012571
78,21,0.01097
78,22,0.0102
78,23,0.00951
78,24,0.00888
78,25,0.00833
78,26,0.00786
78,27,0.0075
78,28,0.00719
78,29,0.00688
78,30,0.00657
78,31,0.00627
78,32,0.00596
78,33,0.00565
78,34,0.00538
78,35,0.00515
78,36,0.00493
78,37,0.00472
78,38,0.00451
